,brand,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
6589,Hyundai,9,31000,Individual,Petrol,Manual,19.81,1086,68.05,5,252000
6590,Honda,6,80000,Individual,Diesel,Manual,25.1,1498,98.6,5,600000
6591,Maruti,3,15000,Individual,Petrol,Manual,21.63,998,67.0,5,400000
6592,Maruti,7,37604,Dealer,Petrol,Manual,20.92,998,67.1,5,300000
6593,Maruti,7,50000,Individual,Petrol,Manual,15.37,1196,73.0,7,250000
6594,Hyundai,8,42000,Dealer,Diesel,Manual,22.32,1582,126.32,5,415000
6595,Mahindra,8,130000,Individual,Diesel,Manual,12.05,2179,120.0,8,550000
6596,Hyundai,4,35000,Dealer,Petrol,Manual,18.5,1197,82.85,5,545000
6598,Honda,6,48000,Dealer,Diesel,Manual,26.0,1498,98.6,5,650000
6600,Maruti,5,50000,Individual,Petrol,Manual,15.37,1196,73.0,7,350000
6601,Ford,3,5972,Dealer,Diesel,Manual,21.7,1498,98.96,5,975000
6602,Honda,6,51000,Dealer,Petrol,Manual,17.4,1497,117.3,5,550000
6603,Hyundai,4,12000,Dealer,Petrol,Manual,18.6,1197,81.83,5,775000
6604,Maruti,7,50000,Individual,Petrol,Manual,22.74,796,47.3,5,210000
6606,Renault,8,80000,Individual,Diesel,Manual,20.45,1461,83.8,5,380000
6607,Honda,7,110000,Individual,Diesel,Manual,26.0,1498,98.6,5,600000
6608,Renault,6,63000,Dealer,Diesel,Manual,20.45,1461,83.8,5,550000
6610,Hyundai,3,82000,Dealer,Diesel,Manual,19.67,1582,126.2,5,1135000
6611,Maruti,9,47000,Dealer,Diesel,Manual,23.4,1248,74.0,5,371000
6612,Tata,4,32455,Dealer,Petrol,Manual,23.84,1199,84.0,5,400000
6613,Hyundai,6,72000,Dealer,Diesel,Manual,19.67,1582,126.2,5,950000
6614,Maruti,2,15000,Individual,Petrol,Manual,22.0,1197,81.8,5,710000
6615,Honda,19,110000,Individual,Petrol,Manual,13.0,1493,100.0,5,50000
6616,Maruti,5,50000,Individual,Petrol,Manual,23.95,998,67.05,5,276000
6617,Tata,4,20000,Individual,Petrol,Manual,17.0,1198,108.5,5,550000
6619,Maruti,7,70000,Individual,Petrol,Manual,20.51,998,67.04,5,400000
6620,Volkswagen,2,13000,Dealer,Petrol,Manual,16.2,1199,74.0,5,480000
6621,Hyundai,13,64022,Dealer,Petrol,Manual,17.92,1086,62.1,5,180000
6622,Hyundai,4,110000,Individual,Diesel,Manual,22.54,1396,88.73,5,670000
6623,Maruti,2,30000,Individual,Petrol,Manual,23.95,998,67.05,5,363000
6624,Maruti,7,78000,Individual,Diesel,Manual,26.21,1248,88.5,5,625000
6626,Ford,5,70000,Individual,Diesel,Manual,25.83,1498,99.0,5,400000
6627,Hyundai,5,10487,Dealer,Petrol,Manual,18.6,1197,81.83,5,449000
6628,Mahindra,8,100000,Individual,Diesel,Manual,15.4,2179,120.0,8,650000
6629,Renault,8,100000,Individual,Diesel,Manual,19.01,1461,108.45,5,325000
6630,Hyundai,9,45000,Individual,Petrol,Manual,17.0,1197,80.0,5,380000
6631,Maruti,4,50000,Individual,Diesel,Manual,28.4,1248,74.02,5,740000
6632,Maruti,4,39000,Dealer,Diesel,Manual,24.3,1248,88.5,5,880000
6633,Mahindra,3,40000,Individual,Diesel,Manual,16.36,2179,140.0,7,1200000
6634,Ford,3,50000,Individual,Petrol,Manual,19.0,1194,94.68,5,625000
6635,Maruti,4,8600,Individual,Petrol,Manual,20.89,1197,81.8,5,600000
6636,Ford,5,35000,Dealer,Petrol,Manual,18.16,1196,86.8,5,500000
6637,Ford,5,48000,Dealer,Petrol,Automatic,16.5,1499,110.0,5,699000
6638,Maruti,8,55000,Dealer,Diesel,Manual,25.47,1248,88.5,7,710000
6639,Maruti,5,120000,Individual,Diesel,Manual,26.59,1248,74.0,5,500000
6640,Maruti,4,35000,Individual,Petrol,Manual,21.4,1197,83.1,5,600000
6641,Maruti,11,87743,Individual,Petrol,Manual,19.7,796,46.3,5,150000
6642,Mahindra,5,51630,Dealer,Diesel,Manual,25.32,1198,77.0,6,245000
6643,Mahindra,7,43000,Dealer,Diesel,Manual,15.1,2179,140.0,7,725000
6645,Hyundai,11,50000,Individual,Petrol,Manual,20.36,1197,78.9,5,210000
6646,Tata,5,100000,Individual,Diesel,Manual,14.1,2179,153.86,7,750000
6647,Tata,2,12000,Individual,Petrol,Manual,23.84,1199,84.0,5,470000
6648,Mahindra,4,59170,Dealer,Diesel,Manual,16.5,1493,70.0,7,595000
6649,Maruti,11,41000,Dealer,Petrol,Manual,19.7,796,46.3,5,160000
6650,Hyundai,1,10000,Individual,Diesel,Manual,23.7,1493,98.6,5,1000000
6651,Maruti,6,50000,Individual,Petrol,Manual,23.1,998,67.04,5,305000
6652,Maruti,3,32000,Individual,Petrol,Manual,21.79,998,67.05,5,435000
6653,Hyundai,11,80000,Individual,Petrol,Manual,17.0,1197,80.0,5,250000
6654,Ford,9,90000,Individual,Diesel,Manual,20.0,1399,68.0,5,150000
6655,Mahindra,7,82001,Dealer,Diesel,Manual,15.1,2179,140.0,7,755000
6656,Maruti,7,33000,Dealer,Petrol,Manual,22.74,796,47.3,5,237000
6657,Hyundai,4,35000,Individual,Petrol,Manual,18.6,1197,81.83,5,625000
6658,Maruti,6,80000,Individual,CNG,Manual,19.0,1197,85.8,5,325000
6659,Hyundai,5,35000,Individual,Petrol,Manual,18.9,1197,82.0,5,420000
6660,Ford,7,63407,Dealer,Diesel,Manual,20.0,1399,68.05,5,440000
6663,Mahindra,3,50000,Individual,Diesel,Manual,15.1,2179,152.87,7,1350000
6664,Maruti,3,32000,Dealer,Petrol,Manual,24.7,796,47.3,5,280000
6665,Maruti,4,25000,Individual,Petrol,Manual,17.5,1373,91.1,7,630000
6666,Renault,6,5000,Individual,Petrol,Manual,25.17,799,53.3,5,250000
6667,Hyundai,8,52000,Dealer,Petrol,Manual,20.36,1197,78.9,5,235000
6668,Ford,10,36000,Individual,Petrol,Manual,15.6,1196,70.0,5,185000
6669,Maruti,9,53000,Dealer,Petrol,Manual,21.5,1197,81.8,5,275000
6670,Hyundai,4,29000,Individual,Petrol,Manual,18.9,1197,81.86,5,467000
6671,Hyundai,5,60000,Individual,Diesel,Manual,19.67,1582,126.2,5,975000
6672,Hyundai,3,21000,Dealer,Petrol,Manual,18.9,1197,81.86,5,580000
6673,Volkswagen,7,71377,Dealer,Diesel,Manual,22.07,1199,73.9,5,365000
6674,Honda,2,21000,Dealer,Diesel,Manual,25.6,1498,97.9,5,1050000
6675,Hyundai,1,5000,Individual,Petrol,Automatic,17.4,1197,81.86,5,730000
6676,Maruti,5,15000,Individual,Petrol,Manual,24.7,796,47.3,5,289000
6677,Maruti,6,37564,Dealer,Petrol,Manual,18.9,998,67.1,5,330000
6678,Maruti,6,50000,Individual,Petrol,Manual,22.74,796,47.3,5,250000
6679,Honda,4,34250,Dealer,Petrol,Manual,17.5,1199,88.7,5,825000
6680,Tata,5,29200,Individual,Diesel,Manual,27.28,1047,69.0,5,320000
6681,Honda,4,44316,Dealer,Petrol,Manual,17.0,1497,118.0,5,740000
6683,Hyundai,4,39000,Dealer,Petrol,Manual,18.6,1197,81.83,5,595000
6684,Maruti,9,120000,Individual,Diesel,Manual,19.3,1248,73.9,5,450000
6685,Maruti,5,55000,Dealer,Diesel,Manual,22.9,1248,74.0,5,451000
6686,Maruti,6,30000,Individual,Petrol,Automatic,20.51,998,67.04,5,330000
6687,Ford,2,15000,Dealer,Diesel,Manual,22.77,1498,98.59,5,875000
6688,Maruti,10,30000,Individual,Petrol,Manual,19.7,796,46.3,5,150000
6689,BMW,12,15000,Individual,Petrol,Automatic,12.05,1995,154.0,5,750000
6690,Maruti,14,70000,Individual,Petrol,Manual,18.9,1061,67.0,5,80000
6691,Maruti,4,8000,Individual,Petrol,Manual,20.89,1197,81.8,5,420000
6692,Honda,6,66000,Dealer,Diesel,Manual,25.8,1498,98.6,5,415000
6693,Maruti,4,33800,Individual,Diesel,Manual,28.4,1248,74.02,5,580000
6694,Maruti,6,38000,Dealer,Petrol,Manual,23.95,998,67.05,5,260000
6695,Renault,5,40000,Individual,Petrol,Manual,23.01,999,67.0,5,255000
6696,Maruti,6,32000,Individual,Petrol,Manual,20.51,998,67.04,5,320000
6697,Hyundai,3,25000,Individual,Petrol,Manual,18.6,1197,81.83,5,645000
6698,Tata,5,35000,Individual,Petrol,Manual,23.84,1199,84.0,5,300000
6699,Maruti,9,40000,Individual,Petrol,Manual,18.6,1197,85.8,5,320000
6700,Maruti,6,36668,Dealer,Petrol,Manual,22.74,796,47.3,5,270000
6701,Tata,5,60000,Individual,Diesel,Manual,27.28,1047,69.0,5,400000
6702,Maruti,8,60000,Individual,Diesel,Manual,22.9,1248,74.0,5,360000
6703,Honda,4,70000,Individual,Diesel,Manual,25.8,1498,98.6,5,450000
6704,Mahindra,5,35000,Individual,Diesel,Manual,25.32,1198,77.0,6,700000
6705,Maruti,9,50000,Individual,Petrol,Manual,20.85,1197,83.14,5,400000
6706,Maruti,6,50000,Individual,Diesel,Manual,28.4,1248,74.0,5,475000
6707,Renault,6,25000,Individual,Petrol,Manual,13.24,1598,102.57,5,450000
6708,Maruti,3,35000,Individual,Petrol,Manual,21.4,1197,83.1,5,540000
6709,Hyundai,6,80000,Individual,Petrol,Manual,18.6,1197,81.83,5,425000
6710,Maruti,5,50000,Individual,Diesel,Manual,27.39,1248,74.0,5,725000
6711,Maruti,3,20000,Individual,Petrol,Manual,20.89,1197,81.8,5,520000
6712,Maruti,6,52000,Dealer,Diesel,Manual,26.59,1248,74.0,5,449000
6713,Maruti,7,35000,Individual,Petrol,Manual,23.1,998,67.04,5,350000
6714,Hyundai,4,70000,Individual,Diesel,Manual,21.38,1396,88.7,5,850000
6715,Maruti,5,20000,Individual,Petrol,Manual,22.74,796,47.3,5,235000
6716,Maruti,4,15000,Individual,Diesel,Manual,24.3,1248,88.5,5,740000
6717,Hyundai,7,35000,Individual,Petrol,Manual,17.01,1591,121.3,5,550000
6718,Ford,6,61879,Dealer,Diesel,Manual,20.0,1399,68.05,5,450000
6719,Honda,4,40000,Dealer,Petrol,Manual,17.8,1497,117.3,5,649000
6720,Datsun,5,50000,Individual,Petrol,Manual,19.02,1198,67.05,7,310000
6721,Renault,5,130000,Individual,Diesel,Manual,19.87,1461,83.8,5,595000
6722,Mahindra,8,55000,Individual,Diesel,Manual,15.1,2179,140.0,7,749000
6723,Hyundai,3,110000,Individual,Diesel,Manual,22.0,1582,126.2,5,900000
6724,Hyundai,1,7120,Individual,Petrol,Manual,18.6,1197,81.86,5,690000
6726,Maruti,2,12500,Individual,Petrol,Manual,21.21,1197,81.8,5,611000
6727,Renault,6,38000,Dealer,Diesel,Manual,19.87,1461,83.8,5,685000
6728,Ford,6,102693,Dealer,Diesel,Manual,23.0,1498,98.96,5,550000
6729,Maruti,13,84915,Dealer,LPG,Manual,17.3,1061,57.5,5,175000
6730,Maruti,5,32000,Dealer,Petrol,Manual,21.79,998,67.05,5,365000
6731,Maruti,3,11000,Dealer,Petrol,Automatic,20.89,1197,81.8,5,550000
6733,Maruti,6,50000,Individual,Petrol,Manual,22.74,796,47.3,5,210000
6734,Hyundai,7,36976,Dealer,LPG,Manual,19.2,1086,68.05,5,259000
6735,Hyundai,9,92570,Dealer,Diesel,Manual,22.32,1582,126.32,5,450000
6736,Mahindra,5,57000,Individual,Diesel,Manual,15.4,2179,120.0,7,890000
6738,Ford,3,24000,Dealer,Petrol,Automatic,14.8,1497,121.36,5,970000
6739,Hyundai,4,87000,Individual,Petrol,Manual,17.19,1197,81.86,5,650000
6740,Honda,4,40000,Individual,Diesel,Manual,25.6,1498,97.9,5,990000
6741,Honda,7,120000,Individual,Diesel,Manual,25.1,1498,98.6,5,500000
6742,Mahindra,5,40000,Individual,Diesel,Manual,16.0,2179,140.0,7,1150000
6743,Honda,2,35000,Dealer,Petrol,Manual,17.8,1198,86.7,5,595000
6744,Ford,3,42000,Individual,Diesel,Manual,24.4,1498,98.63,5,650000
6745,Tata,4,9000,Individual,Petrol,Manual,23.84,1199,84.0,5,410000
6746,Maruti,4,80000,Individual,Diesel,Manual,24.3,1248,88.5,5,600000
6747,Hyundai,4,47000,Individual,Diesel,Manual,22.54,1396,88.73,5,600000
6748,Hyundai,4,65000,Individual,Diesel,Manual,21.19,1396,88.73,5,650000
6749,Hyundai,8,41000,Dealer,Diesel,Manual,22.32,1582,126.32,5,430000
6750,Maruti,6,32900,Dealer,Petrol,Manual,20.85,1197,83.14,5,560000
6751,Datsun,4,20260,Dealer,Petrol,Manual,22.5,999,67.0,5,245000
6752,Volkswagen,4,22815,Dealer,Petrol,Manual,16.47,1198,74.0,5,625000
6753,Volkswagen,8,123000,Individual,Petrol,Manual,16.47,1198,73.9,5,230000
6754,Hyundai,10,40258,Dealer,Petrol,Manual,19.81,1086,68.05,5,230000
6755,Tata,2,16000,Individual,Petrol,Manual,23.84,1199,83.83,5,500000
6756,Mahindra,6,65000,Individual,Diesel,Manual,15.1,2179,140.0,7,750000
6758,Datsun,5,11650,Individual,Petrol,Manual,19.44,1198,67.0,7,450000
6759,Volkswagen,10,100000,Individual,Diesel,Manual,20.54,1598,103.6,5,310000
6760,Maruti,1,5000,Individual,Petrol,Manual,21.21,1197,81.8,5,620000
6761,Maruti,6,50000,Dealer,Diesel,Manual,25.2,1248,74.0,5,450000
6762,Hyundai,6,64000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,695000
6763,Maruti,4,19000,Individual,Petrol,Manual,21.21,1197,81.8,5,650000
6764,Honda,6,74995,Dealer,Petrol,Manual,17.4,1497,117.3,5,640000
6765,Mahindra,6,65859,Dealer,Diesel,Manual,15.4,2179,120.0,7,975000
6766,Maruti,8,75000,Individual,Petrol,Manual,20.51,998,67.04,5,300000
6767,Hyundai,11,50000,Dealer,Diesel,Automatic,16.2,1493,110.0,5,199000
6768,Ford,6,55000,Dealer,Diesel,Manual,23.0,1498,98.96,5,450000
6769,Maruti,5,80000,Individual,Diesel,Manual,26.59,1248,74.0,5,550000
6770,Honda,4,20000,Individual,Petrol,Automatic,19.0,1199,88.7,5,625000
6771,Hyundai,4,48000,Dealer,Petrol,Manual,17.19,1197,81.86,5,565000
6772,Hyundai,7,52117,Dealer,Petrol,Manual,18.9,1197,82.0,5,380000
6773,Ford,8,57617,Individual,Diesel,Manual,20.0,1399,68.1,5,200000
6774,Hyundai,5,21000,Individual,Diesel,Automatic,17.01,1582,126.2,5,1100000
6775,Maruti,14,53000,Individual,Petrol,Manual,18.9,998,67.1,5,130000
6776,Ford,6,36490,Dealer,Diesel,Manual,21.7,1498,98.96,5,525000
6777,Hyundai,5,15000,Individual,Petrol,Manual,18.9,1197,82.0,5,425000
6778,Maruti,2,30000,Individual,Diesel,Manual,24.3,1248,88.5,5,850000
6779,Maruti,3,72000,Dealer,Petrol,Manual,21.63,998,67.04,5,470000
6780,Datsun,5,58000,Dealer,Petrol,Manual,20.62,1198,67.0,7,285000
6781,Maruti,7,120000,Individual,Diesel,Manual,23.4,1248,74.0,5,380000
6782,Honda,7,45000,Dealer,Petrol,Manual,17.8,1497,117.3,5,525000
6784,Hyundai,7,63000,Individual,Petrol,Manual,19.81,1086,68.05,5,250000
6785,Hyundai,3,17000,Individual,Petrol,Manual,15.8,1591,121.3,5,1350000
6786,Honda,4,15000,Individual,Diesel,Manual,25.6,1498,97.9,5,1045000
6787,Mahindra,9,135000,Individual,Diesel,Manual,15.1,2179,140.0,7,525000
6788,Maruti,4,70000,Individual,Diesel,Manual,24.3,1248,88.5,5,750000
6789,Maruti,7,75000,Dealer,Diesel,Manual,17.8,1248,75.0,5,470000
6790,Maruti,4,25000,Individual,Petrol,Manual,21.21,1197,81.8,5,650000
6791,Maruti,6,60000,Individual,Diesel,Manual,26.59,1248,74.0,5,495000
6792,Honda,1,5000,Individual,Petrol,Manual,17.5,1199,88.7,5,924000
6793,Maruti,3,55000,Individual,Petrol,Manual,24.7,796,47.3,5,230000
6794,Mahindra,4,48900,Dealer,Diesel,Manual,16.0,2179,140.0,7,1125000
6795,Maruti,4,33000,Dealer,Petrol,Automatic,21.63,998,67.0,5,480000
6796,Maruti,6,60000,Individual,Petrol,Manual,23.95,998,67.05,5,240000
6797,Honda,6,80000,Individual,Petrol,Manual,18.0,1198,86.7,5,350000
6798,Ford,6,45000,Dealer,Diesel,Manual,22.77,1498,98.59,5,595000
6799,Maruti,4,36000,Dealer,Petrol,Manual,21.4,1197,83.1,5,575000
6800,Maruti,3,15000,Individual,Petrol,Manual,20.51,998,67.04,5,418000
6801,Datsun,3,25000,Individual,Petrol,Manual,22.7,799,53.64,5,250000
6803,Hyundai,5,23300,Dealer,Petrol,Manual,18.9,1197,82.0,5,395000
6804,Mahindra,4,90000,Individual,Diesel,Automatic,16.0,2179,140.0,7,1225000
6805,Hyundai,9,42000,Dealer,Petrol,Manual,20.36,1197,78.9,5,229000
6806,Skoda,11,39256,Dealer,Petrol,Automatic,13.7,1798,157.75,5,369000
6807,Hyundai,8,50000,Individual,Petrol,Manual,17.01,1591,121.3,5,530000
6808,Hyundai,6,45000,Dealer,Petrol,Manual,18.9,1197,82.0,5,399000
6809,Hyundai,3,41000,Dealer,Petrol,Manual,17.19,1197,81.86,5,650000
6810,Maruti,6,28207,Dealer,Petrol,Manual,21.79,998,67.05,5,320000
6811,Maruti,9,80000,Individual,Diesel,Manual,19.3,1248,73.9,5,410000
6812,Honda,2,7917,Individual,Petrol,Manual,18.6,1199,88.76,5,680000
6813,Maruti,3,30000,Individual,Petrol,Manual,21.21,1197,81.8,5,552000
6814,Maruti,5,29836,Dealer,Petrol,Manual,20.51,998,67.04,5,425000
6815,Maruti,1,5512,Dealer,Petrol,Manual,15.37,1196,73.0,5,465000
6816,Maruti,4,26426,Individual,Diesel,Manual,24.3,1248,88.5,5,900000
6817,Hyundai,2,20000,Individual,Petrol,Manual,20.3,1086,68.0,5,475000
6818,Tata,3,15000,Individual,Diesel,Manual,21.5,1497,108.5,5,850000
6820,Hyundai,5,70000,Individual,Petrol,Manual,18.9,1197,82.0,5,410000
6821,Mahindra,3,15000,Individual,Petrol,Manual,18.15,1198,82.0,6,450000
6822,Maruti,11,80566,Dealer,Petrol,Manual,18.9,998,67.1,5,250000
6823,Maruti,4,20500,Individual,Petrol,Manual,23.1,998,67.04,5,350000
6824,Ford,5,59000,Dealer,Diesel,Manual,23.0,1498,98.96,5,610000
6825,Hyundai,8,136700,Dealer,Diesel,Automatic,22.32,1582,126.32,5,350000
6826,Tata,10,120000,Individual,Diesel,Manual,11.57,2179,138.1,7,400000
6827,Mahindra,8,70000,Individual,Diesel,Manual,15.1,2179,140.0,7,800000
6828,Maruti,3,39001,Dealer,Petrol,Automatic,21.21,1197,81.8,5,625000
6829,Maruti,2,50000,Individual,Diesel,Manual,27.39,1248,74.0,5,700000
6830,Hyundai,5,37895,Dealer,Diesel,Manual,21.38,1396,88.7,5,709000
6831,Maruti,4,56494,Dealer,Diesel,Manual,28.4,1248,74.02,5,850000
6832,Maruti,3,65000,Individual,Diesel,Manual,28.4,1248,74.02,5,750000
6833,Mahindra,4,120000,Individual,Diesel,Manual,15.4,1997,120.0,7,1000000
6834,Tata,3,50000,Individual,Petrol,Manual,17.0,1198,108.5,5,750000
6835,Maruti,4,30000,Individual,Petrol,Manual,21.4,1197,83.1,5,610000
6836,Volkswagen,6,32500,Dealer,Diesel,Manual,20.34,1498,103.2,5,459000
6837,Maruti,5,50000,Individual,Petrol,Manual,20.85,1197,83.14,5,460000
6838,Hyundai,5,78000,Dealer,Diesel,Manual,21.9,1396,90.0,5,560000
6839,Honda,3,20637,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000
6840,Maruti,5,68000,Dealer,Diesel,Manual,28.4,1248,74.0,5,580000
6841,Maruti,3,20000,Individual,Petrol,Manual,23.95,998,67.1,5,350000
6842,Maruti,21,80000,Individual,Petrol,Manual,18.9,998,67.1,5,40000
6843,Hyundai,5,15000,Individual,Petrol,Manual,18.9,1197,82.0,5,430000
6844,Hyundai,4,5000,Individual,Petrol,Manual,18.6,1197,81.83,5,557000
6845,Maruti,2,5000,Individual,Petrol,Manual,24.7,796,47.3,5,300000
6846,Honda,3,11000,Dealer,Diesel,Manual,25.5,1498,98.6,5,825000
6847,Hyundai,4,54264,Dealer,Petrol,Manual,18.9,1197,81.86,5,470000
6848,Maruti,10,40256,Dealer,Petrol,Manual,19.7,796,46.3,5,138000
6849,Hyundai,4,10000,Individual,Petrol,Manual,18.9,1197,81.86,5,465000
6850,Honda,4,61000,Dealer,Diesel,Manual,26.0,1498,98.6,5,870000
6851,Maruti,3,43000,Individual,Petrol,Manual,20.89,1197,81.8,5,500000
6852,Maruti,4,15000,Dealer,Petrol,Manual,20.89,1197,81.8,5,475000
6853,Hyundai,3,12500,Individual,Diesel,Manual,21.19,1396,88.76,5,780000
6854,Volkswagen,6,48000,Dealer,Diesel,Automatic,21.21,1498,103.2,5,559000
6855,Hyundai,6,80000,Individual,Petrol,Manual,18.6,1197,81.83,5,520000
6856,Skoda,8,71000,Dealer,Diesel,Manual,20.5,1598,103.5,5,270000
6857,Honda,8,48000,Dealer,Diesel,Manual,25.8,1498,98.6,5,350000
6858,Renault,2,6378,Dealer,Petrol,Manual,23.01,999,67.0,5,399000
6859,Maruti,7,76000,Dealer,Petrol,Manual,21.79,998,67.05,5,325000
6860,Maruti,10,43125,Dealer,Petrol,Manual,20.85,1197,83.14,5,250000
6861,Ford,11,80000,Individual,Petrol,Manual,15.6,1196,70.0,5,200000
6862,Maruti,7,56085,Individual,Diesel,Manual,25.2,1248,74.0,5,350000
6863,Maruti,4,71000,Dealer,Diesel,Manual,24.3,1248,88.5,5,720000
6864,Maruti,6,90000,Individual,Diesel,Manual,20.77,1248,88.76,7,580000
6865,Maruti,4,15000,Individual,Petrol,Automatic,18.5,1197,83.14,5,580000
6866,Maruti,3,19000,Dealer,Petrol,Automatic,19.12,1373,91.1,5,950000
6867,Ford,10,65000,Dealer,Diesel,Manual,20.0,1399,68.0,5,185000
6868,Maruti,11,70000,Dealer,Petrol,Manual,19.7,796,46.3,5,130000
6869,Maruti,1,10000,Individual,Petrol,Manual,20.89,1197,81.8,5,535000
6870,Maruti,7,100000,Individual,Petrol,Manual,23.1,998,67.04,5,340000
6871,Hyundai,6,29000,Dealer,Petrol,Manual,18.9,1197,82.0,5,385000
6872,Maruti,4,24500,Dealer,Petrol,Manual,21.79,998,67.05,5,382000
6874,Mahindra,6,69666,Dealer,Diesel,Manual,16.5,1493,70.0,7,625000
6877,Hyundai,10,20000,Individual,Petrol,Manual,20.36,1197,78.9,5,290000
6879,Maruti,5,100000,Individual,Diesel,Manual,24.3,1248,88.5,5,642000
6880,Ford,4,47665,Dealer,Diesel,Manual,22.77,1498,98.59,5,865000
6881,Honda,7,43000,Dealer,Diesel,Manual,25.8,1498,98.6,5,345000
6882,Maruti,13,100000,Individual,Petrol,Manual,19.7,796,46.3,5,150000
6883,Maruti,7,46001,Dealer,Diesel,Manual,19.3,1248,73.9,5,465000
6884,Maruti,3,50000,Individual,Petrol,Manual,22.0,1197,81.8,5,500000
6885,Hyundai,12,38564,Dealer,Petrol,Manual,19.81,1086,68.05,5,240000
6886,Maruti,4,50948,Dealer,Diesel,Automatic,26.59,1248,74.0,5,680000
6887,Skoda,5,68200,Dealer,Diesel,Automatic,21.66,1498,103.52,5,495000
6888,Renault,5,42000,Dealer,Petrol,Manual,25.17,799,53.3,5,295000
6889,Hyundai,10,38000,Dealer,Petrol,Manual,17.92,1086,62.1,5,129000
6890,Maruti,8,48000,Individual,Petrol,Manual,20.51,998,67.04,5,250000
6891,Maruti,2,21400,Dealer,Diesel,Manual,24.3,1248,88.5,5,950000
6892,Maruti,4,53701,Dealer,Diesel,Manual,27.39,1248,74.0,5,670000
6893,Maruti,3,2700,Individual,Petrol,Manual,20.73,1373,91.1,5,812000
6894,Renault,4,28600,Individual,Petrol,Manual,25.17,799,53.3,5,235000
6895,Maruti,9,100000,Individual,Petrol,Manual,18.6,1197,85.8,5,380000
6896,Ford,7,40000,Individual,Diesel,Manual,20.0,1399,68.05,5,200000
6897,Renault,4,24000,Individual,Petrol,Manual,23.01,999,67.0,5,330000
6898,Hyundai,11,57726,Dealer,Petrol,Manual,20.36,1197,78.9,5,235000
6899,Ford,5,35000,Dealer,Petrol,Manual,18.16,1196,86.8,5,360000
6901,Hyundai,3,20000,Individual,Petrol,Manual,17.0,1591,121.3,5,990000
6902,Honda,4,69000,Dealer,Diesel,Manual,27.3,1498,98.6,5,675000
6903,Maruti,8,73000,Individual,Petrol,Manual,22.74,796,47.3,5,200000
6904,Maruti,7,101000,Individual,Petrol,Manual,17.5,1298,85.8,5,350000
6905,Mahindra,10,15000,Individual,Diesel,Manual,15.4,2179,120.0,8,700000
6906,Ford,3,30000,Dealer,Diesel,Manual,23.0,1498,98.96,5,950000
6907,Maruti,4,40000,Individual,Petrol,Manual,23.95,998,67.05,5,350000
6908,Honda,8,39500,Individual,Diesel,Manual,25.8,1498,98.6,5,320000
6909,Hyundai,8,70175,Dealer,Diesel,Manual,21.27,1396,88.76,5,395000
6910,Hyundai,8,90000,Individual,Diesel,Manual,23.5,1396,88.7,5,300000
6911,Maruti,3,114000,Individual,Petrol,Manual,19.0,1197,85.8,5,500000
6912,Maruti,12,45641,Dealer,Petrol,Manual,18.9,998,67.1,5,190000
6913,Datsun,4,22558,Dealer,Petrol,Manual,22.7,799,53.64,5,235000
6914,Ford,5,51000,Dealer,Diesel,Manual,22.77,1498,98.59,5,576000
6915,Maruti,19,54000,Dealer,Petrol,Manual,19.7,796,46.3,5,90000
6916,Hyundai,2,20000,Individual,Petrol,Manual,18.6,1197,81.86,5,621000
6917,Hyundai,5,30000,Individual,Petrol,Manual,17.19,1197,81.86,5,525000
6918,Honda,2,10000,Individual,Petrol,Automatic,19.0,1199,88.76,5,675000
6919,Maruti,5,70000,Individual,Diesel,Manual,28.09,1248,88.5,5,650000
6920,Maruti,3,19000,Dealer,Diesel,Manual,26.82,1498,93.87,5,750000
6921,Maruti,5,50000,Individual,Petrol,Manual,20.51,998,67.04,5,350000
6922,Maruti,5,51000,Dealer,Petrol,Manual,21.4,1197,83.1,5,515000
6924,Mahindra,4,56000,Individual,Diesel,Manual,15.4,2179,120.0,7,1200000
6925,Hyundai,10,50000,Individual,Petrol,Manual,17.92,1086,62.1,5,170000
6926,Maruti,7,41423,Dealer,Petrol,Manual,21.79,998,67.05,5,295000
6928,Honda,6,15000,Individual,Petrol,Manual,17.4,1497,117.3,5,1000000
6929,Hyundai,4,54000,Dealer,Petrol,Manual,18.6,1197,81.83,5,550000
6930,Hyundai,9,45000,Individual,Petrol,Manual,18.5,1197,80.0,5,295000
6931,Hyundai,5,28000,Dealer,Diesel,Manual,21.19,1396,88.73,5,650000
6932,Mahindra,5,95961,Dealer,Diesel,Manual,16.0,2179,140.0,7,1225000
6933,Maruti,4,100000,Individual,Petrol,Manual,23.95,998,67.05,5,300000
6934,Mahindra,5,90000,Individual,Diesel,Automatic,16.0,2179,140.0,7,1000000
6935,Hyundai,3,19211,Dealer,Petrol,Manual,19.1,1368,98.6,5,795000
6936,Mahindra,7,120000,Individual,Diesel,Manual,12.05,2179,120.0,9,492000
6937,Maruti,2,19910,Dealer,Diesel,Automatic,24.3,1248,88.5,5,1050000
6938,Hyundai,3,20000,Individual,Petrol,Manual,18.6,1197,81.86,5,650000
6939,Honda,12,78435,Dealer,Petrol,Manual,18.7,1199,88.7,5,300000
6940,Volkswagen,8,50000,Individual,Diesel,Manual,20.54,1598,103.6,5,320000
