,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
6655,BMW,3,7,89000,Dealer,Diesel,Automatic,18.88,1995,184.0,5,1650000
6656,Renault,KWID,5,63000,Dealer,Petrol,Manual,23.01,999,67.0,5,350000
6657,BMW,X1,8,50000,Dealer,Diesel,Automatic,19.62,1998,192.0,5,1650000
6658,Hyundai,Creta,5,35000,Individual,Petrol,Manual,15.29,1591,121.3,5,850000
6659,Mercedes-Benz,CLS,5,10000,Dealer,Diesel,Automatic,19.4,2143,204.0,4,4900000
6660,Maruti,Wagon R,21,83000,Individual,Petrol,Manual,18.9,998,67.1,5,85000
6661,Ford,Freestyle,3,35000,Individual,Petrol,Manual,19.0,1194,94.68,5,650000
6662,Honda,City,11,65000,Dealer,Petrol,Manual,17.0,1497,118.0,5,330000
6663,Hyundai,i20,7,25000,Individual,Diesel,Manual,22.54,1396,88.73,5,500000
6664,Datsun,RediGO,2,4646,Dealer,Petrol,Manual,22.7,799,53.64,5,350000
6665,Hyundai,Grand,5,27550,Dealer,Petrol,Manual,18.9,1197,81.86,5,475000
6666,Maruti,Baleno,5,54552,Dealer,Petrol,Manual,21.4,1197,83.1,5,510000
6667,Maruti,Baleno,3,25000,Dealer,Petrol,Automatic,21.4,1197,83.1,5,720000
6668,Mahindra,XUV500,7,110000,Dealer,Diesel,Manual,15.1,2179,140.0,7,895000
6669,Honda,City,7,57000,Dealer,Diesel,Manual,26.0,1498,98.6,5,675000
6670,Hyundai,i20,6,72000,Dealer,Diesel,Manual,22.54,1396,88.73,5,650000
6671,Ford,Figo,10,83000,Dealer,Diesel,Manual,20.0,1399,68.05,5,185000
6672,Ford,Aspire,6,49743,Dealer,Petrol,Manual,18.16,1196,86.8,5,480000
6673,Honda,City,6,80540,Dealer,Diesel,Manual,26.0,1498,98.6,5,585000
6674,Maruti,Alto,6,85000,Individual,Petrol,Manual,22.74,796,47.3,5,276000
6675,Maruti,Ciaz,1,10000,Individual,Petrol,Manual,20.65,1462,103.25,5,950000
6676,Ford,Figo,11,156000,Individual,Diesel,Manual,20.0,1399,68.0,5,130000
6677,Maruti,Swift Dzire,9,28000,Dealer,Petrol,Manual,20.85,1197,83.14,5,495000
6678,Maruti,Wagon R,8,57835,Dealer,Petrol,Manual,21.79,998,67.05,5,365000
6679,Maruti,Wagon R,8,110000,Individual,Petrol,Manual,20.51,998,67.04,5,230000
6680,Maruti,Ignis,4,2300,Individual,Petrol,Manual,20.89,1197,81.8,5,530000
6681,Hyundai,i20,6,72000,Dealer,Petrol,Manual,18.6,1197,81.83,5,525000
6682,Mercedes-Benz,E-Class,5,36500,Dealer,Diesel,Automatic,13.0,2143,204.0,5,2790000
6683,Maruti,Ertiga,3,67000,Dealer,Diesel,Manual,24.2,1498,93.87,7,890000
6684,BMW,X3,4,49000,Dealer,Diesel,Automatic,16.55,2993,258.0,5,3900000
6685,Tata,Safari,4,76759,Dealer,Diesel,Manual,14.1,2179,147.94,7,835000
6686,Hyundai,Grand,5,50000,Individual,Petrol,Manual,18.9,1197,82.0,5,400000
6687,Maruti,Alto,10,100000,Individual,Petrol,Manual,20.92,998,67.1,5,215000
6688,Maruti,Swift Dzire,6,46000,Dealer,Petrol,Manual,22.0,1197,81.8,5,515000
6689,Land Rover,Rover,9,89000,Dealer,Diesel,Automatic,12.7,2179,187.7,5,2300000
6690,Ford,Ecosport,4,50852,Dealer,Diesel,Manual,23.0,1498,98.96,5,780000
6691,Toyota,Innova,3,116084,Dealer,Diesel,Automatic,11.36,2755,171.5,7,2150000
6692,Hyundai,i10,9,34000,Individual,Petrol,Manual,20.36,1197,78.9,5,375000
6693,Mahindra,Scorpio,4,11000,Dealer,Diesel,Manual,15.4,1997,120.0,7,1351000
6694,Maruti,Baleno,3,35000,Individual,Petrol,Manual,21.4,1197,83.1,5,680000
6695,Hyundai,i20,5,50000,Individual,Petrol,Manual,18.6,1197,81.83,5,550000
6696,Skoda,Octavia,14,110000,Dealer,Diesel,Manual,18.7,1896,66.0,5,295000
6697,Toyota,Innova,4,70000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1595000
6698,Hyundai,Creta,4,75130,Dealer,Diesel,Manual,19.67,1582,126.2,5,1150000
6699,Maruti,Alto,7,20068,Dealer,Petrol,Manual,23.95,998,67.05,5,286000
6700,Mercedes-Benz,CLS,7,33000,Dealer,Petrol,Automatic,9.26,3498,306.0,4,3600000
6701,Honda,Jazz,5,34000,Dealer,Petrol,Automatic,17.1,1199,88.51,5,675000
6702,Maruti,Wagon R,8,55983,Dealer,Petrol,Manual,18.9,998,67.1,5,325000
6703,Maruti,Alto,2,90000,Individual,Petrol,Manual,24.7,796,47.3,5,300000
6704,Renault,KWID,5,64000,Dealer,Petrol,Manual,25.17,799,53.3,5,350000
6705,Hyundai,i20,12,46025,Dealer,Petrol,Manual,17.0,1197,80.0,5,325000
6706,Maruti,Ertiga,3,80000,Individual,Diesel,Manual,24.52,1248,88.5,7,930000
6707,Maruti,Alto,6,50000,Dealer,Petrol,Manual,22.74,796,47.3,5,270000
6708,Ford,Ecosport,3,50000,Individual,Diesel,Manual,23.0,1498,98.96,5,800000
6709,Maruti,Alto,6,40000,Individual,Petrol,Manual,23.95,998,67.05,5,280000
6710,Maruti,Swift Dzire,5,82253,Dealer,Diesel,Manual,19.3,1248,73.9,5,680000
6711,Toyota,Fortuner,4,15000,Individual,Diesel,Automatic,12.9,2755,174.5,7,3150000
6712,Volkswagen,Vento,9,830000,Dealer,Diesel,Manual,20.54,1598,103.6,5,380000
6713,Hyundai,Grand,4,40000,Dealer,Petrol,Manual,18.9,1197,82.0,5,525000
6714,Maruti,Alto,10,120000,Individual,Petrol,Manual,20.92,998,67.1,5,270000
6715,Ford,Ecosport,8,60000,Dealer,Petrol,Manual,18.88,999,123.37,5,610000
6716,Mercedes-Benz,E-Class,11,82000,Dealer,Diesel,Automatic,11.5,2987,210.0,5,1850000
6717,Tata,Safari,8,83000,Dealer,Diesel,Manual,11.57,2179,138.1,7,485000
6718,Maruti,Swift Dzire,7,90000,Individual,Diesel,Manual,23.4,1248,74.0,5,480000
6719,Hyundai,Verna,4,47000,Trustmark Dealer,Diesel,Manual,22.0,1582,126.2,5,985000
6720,Maruti,Alto,15,110000,Individual,Petrol,Manual,19.7,796,46.3,5,115000
6721,Hyundai,i10,9,70000,Dealer,Petrol,Manual,20.36,1197,78.9,5,250000
6722,Hyundai,i20,7,15700,Individual,Petrol,Manual,18.6,1197,81.83,5,550000
6723,Hyundai,i10,13,73000,Dealer,Petrol,Manual,19.81,1086,68.05,5,180000
6724,Hyundai,i20,3,29000,Individual,Petrol,Manual,18.6,1197,81.83,5,530000
6725,Hyundai,Grand,2,9000,Individual,Diesel,Manual,24.0,1186,73.97,5,650000
6726,Maruti,Swift Dzire,6,59000,Dealer,Petrol,Manual,20.85,1197,83.14,5,650000
6727,Maruti,Swift,4,64000,Individual,Diesel,Manual,28.4,1248,74.0,5,580000
6728,Maruti,Alto,13,97000,Dealer,Petrol,Manual,19.7,796,46.3,5,175000
6729,Maruti,Swift Dzire,3,35000,Individual,Diesel,Manual,28.4,1248,74.02,5,730000
6730,Maruti,Wagon R,6,37203,Dealer,Petrol,Automatic,20.51,998,67.04,5,375000
6731,Hyundai,i10,8,72000,Dealer,Petrol,Manual,20.36,1197,78.9,5,315000
6732,Honda,Amaze,5,61198,Dealer,Diesel,Manual,25.8,1498,98.6,5,666000
6733,Maruti,Swift Dzire,11,155522,Dealer,Diesel,Manual,23.4,1248,74.0,5,255000
6734,Hyundai,Verna,9,148000,Individual,Diesel,Manual,22.32,1582,126.32,5,400000
6735,Skoda,Superb,2,8500,Dealer,Diesel,Automatic,18.19,1968,174.5,5,3550000
6736,Mahindra,XUV500,6,75000,Individual,Diesel,Manual,16.0,2179,140.0,7,850000
6737,Hyundai,i20,3,18800,Individual,Diesel,Manual,22.54,1396,88.73,5,790000
6738,Hyundai,Creta,6,140000,Individual,Diesel,Manual,19.67,1582,126.2,5,900000
6739,Maruti,Alto,5,42540,Dealer,Petrol,Manual,22.74,796,47.3,5,290000
6740,Hyundai,Grand,4,12784,Dealer,Petrol,Automatic,18.9,1197,81.86,5,610000
6741,Honda,WR-V,2,50000,Individual,Diesel,Manual,25.5,1498,98.6,5,950000
6742,Maruti,Wagon R,9,50000,Individual,Petrol,Manual,18.9,998,67.1,5,280000
6743,Volkswagen,Polo,3,22003,Dealer,Petrol,Manual,16.47,1198,74.0,5,650000
6744,Toyota,Fortuner,8,108321,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1750000
6745,Mercedes-Benz,E-Class,14,77000,Dealer,Diesel,Automatic,11.0,2987,198.5,5,750000
6746,Hyundai,Grand,5,22000,Dealer,Diesel,Manual,24.0,1120,70.0,5,625000
6747,Honda,Jazz,6,90000,Individual,Diesel,Manual,27.3,1498,98.6,5,600000
6748,Honda,City,12,72555,Dealer,Petrol,Manual,17.0,1497,118.0,5,395000
6749,Honda,Jazz,5,42000,Dealer,Petrol,Automatic,17.1,1199,88.51,5,660000
6750,Maruti,Swift,4,59000,Dealer,Diesel,Manual,28.4,1248,74.0,5,700000
6751,Ford,Figo,5,28000,Individual,Petrol,Automatic,17.01,1499,110.4,5,590000
6752,Skoda,Superb,10,80000,Individual,Petrol,Automatic,9.3,2771,193.1,5,470000
6753,Honda,WR-V,4,48000,Dealer,Diesel,Manual,23.7,1498,97.89,5,785000
6754,Maruti,Alto,8,90000,Individual,Petrol,Manual,22.74,796,47.3,5,200000
6755,Maruti,Wagon R,7,68000,Dealer,Petrol,Manual,21.79,998,67.05,5,311000
6756,Mahindra,Bolero,4,73000,Individual,Diesel,Manual,15.96,2523,62.1,7,775000
6757,Maruti,Ciaz,5,110000,Individual,Diesel,Manual,28.09,1248,88.5,5,550000
6758,Renault,Duster,7,85000,Dealer,Diesel,Manual,19.01,1461,108.45,5,575000
6759,Honda,City,4,70000,Dealer,Diesel,Manual,25.6,1498,97.9,5,875000
6760,Toyota,Innova,5,118321,Dealer,Diesel,Manual,13.68,2393,147.8,7,1750000
6761,Hyundai,i20,3,10000,Individual,Diesel,Manual,22.54,1396,88.73,5,730000
6762,Datsun,GO,6,73000,Dealer,Petrol,Manual,20.63,1198,67.0,5,350000
6763,Maruti,Ertiga,8,129500,Individual,Diesel,Manual,20.77,1248,88.8,7,500000
6764,Maruti,Baleno,3,50000,Individual,Diesel,Manual,27.39,1248,74.0,5,660000
6765,Hyundai,i20,3,21000,Dealer,Petrol,Manual,18.6,1197,81.83,5,770000
6766,Skoda,Octavia,7,126000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1150000
6767,Maruti,Wagon R,6,50000,Individual,Petrol,Manual,20.51,998,67.04,5,350000
6768,Hyundai,Grand,6,19600,Dealer,Petrol,Automatic,18.9,1197,82.0,5,525000
6769,Hyundai,Grand,6,53100,Dealer,Petrol,Manual,18.9,1197,82.0,5,420000
6770,Toyota,Fortuner,10,181000,Dealer,Diesel,Manual,11.5,2982,171.0,7,1195000
6771,Ford,Figo,5,40000,Individual,Petrol,Manual,18.16,1196,86.8,5,400000
6772,Maruti,Alto,6,42000,Individual,Petrol,Manual,23.95,998,67.05,5,300000
6773,Hyundai,Venue,2,10000,Individual,Petrol,Automatic,18.15,998,118.35,5,1100000
6774,Mahindra,Bolero,4,57000,Individual,Diesel,Manual,16.5,1493,70.0,7,718000
6775,Tata,Safari,10,80000,Individual,Diesel,Manual,13.93,2179,138.0,7,300000
6776,Hyundai,Verna,11,70000,Dealer,Petrol,Manual,16.2,1599,103.2,5,375000
6777,Honda,City,6,78000,Dealer,Diesel,Manual,26.0,1498,98.6,5,650000
6778,Hyundai,Verna,9,46500,Dealer,Diesel,Manual,22.32,1582,126.32,5,650000
6779,Maruti,Alto,9,70450,Dealer,Petrol,Manual,23.95,998,67.05,5,289000
6780,Honda,Amaze,2,23950,Individual,Diesel,Automatic,23.8,1498,78.9,5,780000
6781,Maruti,Swift,3,42321,Dealer,Diesel,Manual,28.4,1248,74.0,5,763000
6782,Honda,Jazz,3,59000,Dealer,Petrol,Manual,18.7,1199,88.7,5,650000
6783,Maruti,Swift,6,61425,Dealer,Diesel,Manual,28.4,1248,74.0,5,410000
6784,Hyundai,Verna,7,78000,Dealer,Diesel,Manual,22.32,1582,126.32,5,670000
6785,Honda,City,5,27000,Dealer,Petrol,Manual,16.8,1497,116.3,5,765000
6786,Volkswagen,Vento,10,80000,Individual,Diesel,Manual,20.54,1598,103.6,5,315000
6787,Renault,Duster,7,75000,Dealer,Diesel,Manual,20.45,1461,83.8,5,565000
6788,Maruti,Swift,6,68202,Dealer,Diesel,Manual,28.4,1248,74.0,5,575000
6789,Maruti,Swift,5,57000,Dealer,Diesel,Manual,25.2,1248,74.0,5,620000
6790,Maruti,Swift Dzire,5,120000,Individual,Diesel,Manual,26.59,1248,74.0,5,625000
6791,Ford,Ecosport,8,74000,Dealer,Diesel,Manual,22.7,1498,89.84,5,565000
6792,Maruti,Baleno,6,90000,Individual,Diesel,Manual,27.39,1248,74.0,5,575000
6793,Maruti,Wagon R,11,31535,Dealer,LPG,Manual,14.6,998,61.6,5,265000
6794,Maruti,Swift,3,40000,Individual,Petrol,Manual,22.0,1197,81.8,5,570000
6795,Hyundai,Grand,5,22000,Individual,Petrol,Manual,18.9,1197,82.0,5,520000
6796,Honda,City,3,14000,Dealer,Petrol,Manual,17.4,1497,117.6,5,1090000
6797,Maruti,Alto,13,30000,Individual,Petrol,Manual,18.9,1061,47.0,5,180000
6798,Toyota,Innova,5,80000,Individual,Diesel,Manual,12.99,2494,100.6,7,1000000
6799,Audi,A6,8,83000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,2250000
6800,Volkswagen,Polo,9,80000,Individual,Diesel,Manual,22.07,1199,73.9,5,300000
6801,Hyundai,Verna,6,50000,Individual,Diesel,Manual,23.9,1582,126.2,5,750000
6802,Maruti,Swift Dzire,3,140000,Individual,Diesel,Manual,28.4,1248,74.02,5,720000
6803,Volkswagen,Polo,9,110000,Individual,Diesel,Manual,22.07,1199,73.9,5,320000
6804,Maruti,Alto,4,33977,Trustmark Dealer,Petrol,Manual,24.7,796,47.3,5,299000
6805,Maruti,Swift,8,70400,Dealer,Petrol,Manual,22.0,1197,81.8,5,425000
6806,Maruti,Alto,4,66000,Dealer,Petrol,Manual,23.95,998,67.05,5,320000
6807,Volkswagen,Polo,5,60000,Individual,Diesel,Manual,20.14,1498,88.0,5,750000
6808,Maruti,Swift,6,31000,Dealer,Diesel,Manual,28.4,1248,74.0,5,630000
6809,Maruti,Alto,12,80000,Individual,Petrol,Manual,19.7,796,46.3,5,250000
6810,Ford,Figo,7,93334,Dealer,Petrol,Manual,15.6,1196,70.02,5,446000
6811,Maruti,Baleno,3,83000,Dealer,Diesel,Manual,27.39,1248,74.0,5,645000
6812,Maruti,Alto,9,62000,Dealer,Petrol,Manual,19.7,796,46.3,5,245000
6813,Maruti,Alto,4,9021,Dealer,Petrol,Automatic,23.95,998,67.05,5,350000
6814,Maruti,Alto,3,38000,Dealer,Petrol,Manual,22.74,796,47.3,5,325000
6815,Hyundai,Santro,1,1000,Individual,Petrol,Automatic,20.3,1086,68.07,5,550000
6816,Honda,Amaze,6,39441,Dealer,Petrol,Manual,18.0,1198,86.7,5,475000
6817,Honda,City,11,59000,Individual,Petrol,Manual,17.0,1497,118.0,5,400000
6818,Maruti,Swift Dzire,3,25000,Individual,Petrol,Manual,22.0,1197,81.8,5,650000
6819,Maruti,Baleno,3,10000,Individual,Petrol,Automatic,21.4,1197,83.1,5,800000
6820,Mahindra,XUV500,6,37000,Individual,Diesel,Manual,15.1,2179,140.0,7,875000
6821,Maruti,Alto,13,76000,Dealer,Petrol,Manual,19.7,796,46.3,5,165000
6822,Maruti,Swift,6,42994,Dealer,Petrol,Manual,21.21,1197,81.8,5,580000
6823,Honda,City,5,100000,Individual,Diesel,Manual,26.0,1498,98.6,5,650000
6824,Hyundai,i20,9,49000,Dealer,Diesel,Manual,21.9,1396,88.8,5,390000
6825,Hyundai,Creta,4,18000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,1345000
6826,Volkswagen,Polo,5,58000,Dealer,Petrol,Manual,16.2,1199,74.0,5,610000
6827,BMW,7,6,24501,Dealer,Diesel,Automatic,16.46,2993,258.0,5,4990000
6828,Hyundai,Creta,5,62000,Individual,Diesel,Manual,19.67,1582,126.2,5,950000
6829,Honda,City,5,78236,Dealer,Petrol,Manual,17.4,1497,117.3,5,651000
6830,Renault,KWID,5,64000,Dealer,Petrol,Manual,22.3,799,53.26,5,280000
6831,Ford,Figo,7,73500,Dealer,Diesel,Manual,20.0,1399,68.05,5,275000
6832,Mahindra,Bolero,4,80000,Individual,Diesel,Manual,16.5,1493,70.0,7,750000
6833,Toyota,Innova,8,144321,Dealer,Diesel,Manual,12.99,2494,100.6,8,975000
6834,Honda,Jazz,6,68757,Dealer,Diesel,Manual,27.3,1498,98.6,5,640000
6835,Maruti,Swift Dzire,6,85316,Dealer,Diesel,Manual,23.4,1248,74.0,5,580000
6836,Mahindra,Bolero,6,99826,Individual,Diesel,Manual,15.96,2523,62.1,7,525000
6837,Renault,KWID,4,28000,Individual,Petrol,Manual,25.17,799,53.3,5,290000
6838,Maruti,Swift Dzire,6,86521,Dealer,Diesel,Manual,19.3,1248,73.9,5,565000
6839,Mahindra,Alturas,2,36000,Dealer,Diesel,Automatic,12.05,2157,178.49,7,2950000
6840,Maruti,Swift,11,80000,Individual,Diesel,Manual,17.8,1248,75.0,5,325000
6841,Ford,Figo,11,67000,Dealer,Diesel,Manual,20.0,1399,68.05,5,275000
6842,Skoda,Rapid,9,103000,Dealer,Petrol,Automatic,14.3,1598,105.0,5,550000
6843,Tata,Hexa,4,60000,Dealer,Diesel,Manual,17.6,2179,153.86,7,1200000
6844,Hyundai,i10,11,49700,Dealer,Petrol,Automatic,19.2,1197,80.0,5,342000
6845,Mahindra,XUV500,8,60000,Individual,Diesel,Manual,15.1,2179,140.0,7,544000
6846,Maruti,Alto,3,29000,Individual,Petrol,Manual,24.7,796,47.3,5,350000
6847,Maruti,Swift Dzire,4,75000,Dealer,Diesel,Manual,23.4,1248,74.0,5,745000
6848,BMW,3,5,60000,Dealer,Diesel,Automatic,21.76,1995,188.0,5,2950000
6849,Maruti,Swift,3,50000,Individual,Diesel,Manual,28.4,1248,74.0,5,684000
6850,Toyota,Innova,4,97000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1750000
6851,Honda,Jazz,5,40000,Individual,Diesel,Manual,27.3,1498,98.6,5,680000
6852,Tata,Safari,7,88000,Dealer,Diesel,Manual,14.0,2179,138.1,7,465000
6853,Mahindra,Bolero,8,65784,Dealer,Diesel,Manual,15.96,2523,62.1,7,345000
6854,Datsun,GO,5,40000,Dealer,Petrol,Manual,20.63,1198,67.0,5,335000
6855,Toyota,Innova,10,89000,Individual,Diesel,Manual,12.8,2494,102.0,8,650000
6856,Mahindra,Bolero,5,120000,Individual,Diesel,Manual,15.96,2523,62.1,7,610000
6857,Hyundai,Grand,2,4800,Individual,Petrol,Manual,18.9,1197,81.86,5,550000
6858,Maruti,Swift,5,40000,Individual,Petrol,Manual,20.4,1197,81.8,5,350000
6859,Skoda,Rapid,2,35000,Individual,Diesel,Manual,21.13,1498,108.6,5,950000
6860,Hyundai,i20,4,12000,Dealer,Petrol,Manual,18.6,1197,81.83,5,745000
6861,Maruti,Alto,1,11000,Individual,Petrol,Manual,22.05,796,47.3,5,350000
6862,BMW,X1,10,88831,Dealer,Diesel,Automatic,17.05,1995,184.0,5,1050000
6863,BMW,X5,6,75000,Dealer,Diesel,Automatic,13.38,2993,265.0,5,4000000
6864,Mahindra,XUV500,4,50000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1600000
6865,Honda,City,5,60000,Individual,Petrol,Manual,17.8,1497,117.3,5,850000
6866,Maruti,Swift Dzire,5,84000,Dealer,Diesel,Manual,26.59,1248,74.0,5,465000
6867,Honda,CR-V,13,120000,Dealer,Petrol,Automatic,10.1,2354,152.0,5,600000
6868,Skoda,Octavia,18,120340,Dealer,Diesel,Manual,18.7,1896,66.0,5,200000
6869,Mahindra,XUV500,3,35000,Dealer,Diesel,Manual,15.1,2179,152.87,7,1650000
6870,Hyundai,Grand,5,80000,Individual,Diesel,Manual,24.0,1120,70.0,5,480000
6871,Maruti,Wagon R,6,72000,Dealer,Petrol,Manual,18.9,998,67.1,5,341000
6872,Renault,KWID,5,53000,Individual,Petrol,Manual,25.17,799,53.3,5,230000
6873,Renault,KWID,5,35000,Individual,Petrol,Manual,25.17,799,53.3,5,250000
6874,Hyundai,i20,9,100000,Individual,Diesel,Manual,23.0,1396,90.0,5,450000
6875,Maruti,Ciaz,5,40000,Individual,Diesel,Manual,28.09,1248,88.5,5,850000
6876,Toyota,Innova,5,70001,Dealer,Diesel,Manual,12.99,2494,100.6,7,975000
6877,Mahindra,Bolero,1,30000,Individual,Diesel,Manual,16.5,1493,70.0,7,790000
6878,Hyundai,i20,5,32959,Dealer,Diesel,Manual,22.54,1396,88.73,5,681000
6879,Honda,Jazz,4,34000,Dealer,Petrol,Automatic,18.2,1199,88.7,5,550000
6880,Volkswagen,Vento,8,45000,Individual,Petrol,Manual,15.04,1598,103.2,5,400000
6881,Maruti,Celerio,2,18500,Dealer,Petrol,Automatic,21.63,998,67.0,5,575000
6882,Volkswagen,Polo,8,59000,Dealer,Petrol,Manual,16.47,1198,74.0,5,350000
6883,Maruti,Celerio,5,50000,Individual,Petrol,Manual,23.1,998,67.04,5,400000
6884,Toyota,Fortuner,8,107030,Dealer,Diesel,Manual,13.0,2982,168.5,7,1375000
6885,BMW,3,10,35000,Dealer,Diesel,Automatic,16.07,1995,181.0,5,1150000
6886,Maruti,Alto,9,25000,Individual,Petrol,Manual,20.92,998,67.1,5,200000
6887,Volkswagen,Polo,10,70000,Individual,Petrol,Manual,16.47,1198,73.9,5,380000
6888,Datsun,GO,6,30000,Individual,Petrol,Manual,20.63,1198,67.0,5,225000
6889,Hyundai,Verna,3,44000,Individual,Petrol,Manual,17.0,1591,121.3,5,900000
6890,Maruti,Swift Dzire,3,100000,Individual,Petrol,Manual,19.0,1197,85.8,5,375000
6891,Toyota,Innova,11,163876,Dealer,Diesel,Manual,12.8,2494,102.0,8,675000
6892,Toyota,Innova,8,151000,Individual,Diesel,Manual,12.99,2494,100.0,7,750000
6893,Maruti,Swift Dzire,2,20000,Individual,Petrol,Manual,22.0,1197,81.8,5,610000
6894,Maruti,Dzire VXI,12,91200,Dealer,Petrol,Manual,23.26,1197,88.5,5,280000
6895,Datsun,redi-GO,4,50500,Dealer,Petrol,Manual,20.71,799,53.64,5,250000
6896,Maruti,Alto,2,5000,Individual,Petrol,Manual,23.95,998,67.05,5,355000
6897,Mahindra,Scorpio,3,38500,Individual,Diesel,Manual,16.36,2179,140.0,7,1520000
6898,Renault,KWID,5,60000,Dealer,Petrol,Manual,25.17,799,53.3,5,270000
6899,Hyundai,i20,8,77000,Dealer,Diesel,Manual,23.0,1396,90.0,5,455000
6900,Jaguar,XF,6,52353,Individual,Diesel,Automatic,16.36,2179,187.7,5,2400000
6901,Maruti,Swift Dzire,6,32524,Dealer,Petrol,Manual,19.0,1197,85.8,5,560000
6902,Maruti,Ertiga,4,60000,Individual,Diesel,Manual,24.52,1248,88.5,7,800000
6903,Audi,A6,9,77000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1750000
6904,Honda,Amaze,8,65675,Dealer,Diesel,Manual,25.8,1498,98.6,5,490000
6905,Tata,Tiago,5,70000,Individual,Petrol,Manual,23.84,1199,84.0,5,285000
6906,Honda,City,9,47321,Dealer,Petrol,Manual,17.4,1497,117.3,5,349000
6907,Maruti,Ciaz,5,42564,Dealer,Diesel,Manual,28.09,1248,88.5,5,485000
6908,Maruti,Baleno,5,30000,Individual,Diesel,Manual,27.39,1248,74.0,5,585000
6909,Tata,Nexon,2,18593,Dealer,Petrol,Manual,17.0,1198,108.5,5,675000
6910,Honda,City,7,90000,Individual,Diesel,Manual,25.1,1498,98.6,5,550000
6911,Datsun,GO,5,70000,Individual,Petrol,Manual,20.63,1198,67.0,5,180000
6912,Maruti,Baleno,1,25000,Individual,Petrol,Manual,21.01,1197,81.8,5,700000
6913,Maruti,Ertiga,5,21600,Dealer,Petrol,Manual,17.5,1373,91.1,7,725000
6914,Maruti,Swift Dzire,9,60000,Individual,Petrol,Manual,17.5,1298,85.8,5,350000
6915,Honda,City,7,63339,Dealer,Diesel,Manual,26.0,1498,98.6,5,675000
6916,Mercedes-Benz,GL-Class,6,115000,Dealer,Diesel,Automatic,11.3,2987,254.8,7,3700000
6917,Datsun,RediGO,5,18000,Dealer,Petrol,Manual,22.7,799,53.64,5,285000
6918,Maruti,Swift Dzire,8,41170,Dealer,Petrol,Manual,19.1,1197,85.8,5,380000
6919,Honda,WR-V,3,15799,Dealer,Petrol,Manual,17.5,1199,88.7,5,749000
6920,Mercedes-Benz,C-Class,8,59000,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1280000
6921,Maruti,Swift,6,45000,Dealer,Diesel,Manual,28.4,1248,74.0,5,475000
6922,Maruti,Swift Dzire,3,40000,Dealer,Petrol,Manual,21.21,1197,81.8,5,600000
6923,Skoda,Octavia,4,31001,Dealer,Diesel,Automatic,19.5,1968,141.0,5,1399000
6924,Maruti,Wagon R,5,21517,Dealer,Petrol,Manual,18.9,998,67.1,5,315000
6925,Maruti,Swift Dzire,8,50000,Dealer,Petrol,Manual,19.1,1197,85.8,5,375000
6926,Hyundai,Creta,3,10000,Individual,Petrol,Manual,15.29,1591,121.3,5,1235000
6927,Honda,Amaze,5,44340,Dealer,Diesel,Manual,25.8,1498,98.6,5,715000
6928,Ford,Ecosport,6,36497,Dealer,Diesel,Manual,21.7,1498,98.96,5,550000
6929,Ford,Figo,10,90000,Individual,Diesel,Manual,20.0,1399,68.0,5,230000
6930,Maruti,Swift Dzire,11,46100,Individual,Petrol,Automatic,21.21,1197,81.8,5,280000
6931,Maruti,Ciaz,4,35700,Dealer,Diesel,Manual,28.09,1248,88.5,5,650000
6932,Maruti,Swift Dzire,3,35000,Individual,Petrol,Manual,21.21,1197,81.8,5,550000
6933,Maruti,Ertiga,7,119000,Dealer,Diesel,Manual,20.77,1248,88.8,7,700000
6934,Ford,Endeavour,11,80000,Individual,Diesel,Automatic,11.4,2953,153.86,7,750000
6935,Maruti,Wagon R,12,48192,Dealer,Petrol,Manual,18.9,1061,67.0,5,200000
6936,Ford,Ecosport,3,53000,Individual,Diesel,Manual,23.0,1498,98.96,5,1100000
6937,Maruti,Swift Dzire,6,120000,Individual,Diesel,Manual,26.59,1248,74.0,5,500000
6938,Honda,City,7,80000,Individual,Diesel,Manual,25.1,1498,98.6,5,575000
6939,Renault,Duster,9,50000,Individual,Diesel,Manual,19.01,1461,108.45,5,375000
6940,Maruti,Alto,4,15554,Dealer,Petrol,Manual,22.05,796,47.3,5,310000
6941,Maruti,Swift,5,86448,Dealer,Diesel,Manual,28.4,1248,74.0,5,525000
6942,Maruti,Swift,11,87000,Individual,Diesel,Manual,17.8,1248,75.0,5,205000
6943,Mahindra,XUV500,6,110000,Individual,Diesel,Manual,15.1,2179,140.0,7,850000
6944,Maruti,Swift Dzire,6,60000,Individual,Diesel,Manual,26.59,1248,74.0,5,500000
6945,Hyundai,Verna,4,23211,Dealer,Diesel,Manual,23.9,1582,126.2,5,825000
6946,Honda,Amaze,2,16000,Individual,Petrol,Manual,19.5,1199,88.76,5,725000
6947,Honda,City,4,80000,Individual,Diesel,Manual,26.0,1498,98.6,5,750000
